"Datetime","Date","Time","Flag","Height","AboveJL","Baitsbite","Rain"
"11/05/2024 04:00:00","11/05/2024","04:00:00","Green","3.87","0.696","0.244","0"
"11/05/2024 05:00:00","11/05/2024","05:00:00","Green","3.87","0.696","0.244","0"
"11/05/2024 06:00:00","11/05/2024","06:00:00","Green","3.87","0.696","0.244","0"
"11/05/2024 07:00:00","11/05/2024","07:00:00","Green","3.87","0.696","0.244","0"
"11/05/2024 08:00:00","11/05/2024","08:00:00","Green","3.86","0.693","0.244","0"
"11/05/2024 09:00:00","11/05/2024","09:00:00","Green","3.86","0.693","0.244","0"
"11/05/2024 10:00:00","11/05/2024","10:00:00","Green","3.86","0.693","0.244","0"
"11/05/2024 11:00:00","11/05/2024","11:00:00","Green","3.86","0.693","0.244","0"
"11/05/2024 12:00:00","11/05/2024","12:00:00","Green","3.86","0.693","0.244","0"
"11/05/2024 13:00:00","11/05/2024","13:00:00","Green","3.86","0.693","0.244","0"
"11/05/2024 14:00:00","11/05/2024","14:00:00","Green","3.86","0.693","0.244","0"
"11/05/2024 15:00:00","11/05/2024","15:00:00","Green","3.86","0.693","0.244","0.02"
"11/05/2024 16:00:00","11/05/2024","16:00:00","Green","3.86","0.693","0.246","0"
"11/05/2024 17:00:00","11/05/2024","17:00:00","Green","3.86","0.693","0.246","0"
"11/05/2024 18:00:00","11/05/2024","18:00:00","Green","3.86","0.693","0.246","0"
"11/05/2024 19:00:00","11/05/2024","19:00:00","Green","3.86","0.693","0.246","0"
"11/05/2024 20:00:00","11/05/2024","20:00:00","Green","3.86","0.693","0.246","0"
"11/05/2024 21:00:00","11/05/2024","21:00:00","Green","3.86","0.693","0.246","0"
"11/05/2024 22:00:00","11/05/2024","22:00:00","Green","3.86","0.693","0.246","0"
"11/05/2024 23:00:00","11/05/2024","23:00:00","Green","3.86","0.693","0.246","0"
"12/05/2024 00:00:00","12/05/2024","00:00:00","Green","3.87","0.689","0.249","0"
"12/05/2024 01:00:00","12/05/2024","01:00:00","Green","3.87","0.689","0.249","0"
"12/05/2024 02:00:00","12/05/2024","02:00:00","Green","3.87","0.689","0.249","0"
"12/05/2024 03:00:00","12/05/2024","03:00:00","Green","3.87","0.689","0.249","0"
"12/05/2024 04:00:00","12/05/2024","04:00:00","Green","3.87","0.689","0.249","0"
"12/05/2024 05:00:00","12/05/2024","05:00:00","Green","3.87","0.689","0.249","0"
"12/05/2024 06:00:00","12/05/2024","06:00:00","Green","3.87","0.689","0.249","0"
"12/05/2024 07:00:00","12/05/2024","07:00:00","Green","3.87","0.689","0.249","0"
"12/05/2024 08:00:00","12/05/2024","08:00:00","Green","3.86","0.688","0.245","0"
"12/05/2024 09:00:00","12/05/2024","09:00:00","Green","3.86","0.688","0.245","0"
"12/05/2024 10:00:00","12/05/2024","10:00:00","Green","3.86","0.688","0.245","0"
"12/05/2024 11:00:00","12/05/2024","11:00:00","Green","3.86","0.688","0.245","0"
"12/05/2024 12:00:00","12/05/2024","12:00:00","Green","3.86","0.688","0.245","0"
"12/05/2024 13:00:00","12/05/2024","13:00:00","Green","3.86","0.688","0.245","0.01"
"12/05/2024 14:00:00","12/05/2024","14:00:00","Green","3.86","0.688","0.245","0"
"12/05/2024 15:00:00","12/05/2024","15:00:00","Green","3.86","0.688","0.245","0"
"12/05/2024 16:00:00","12/05/2024","16:00:00","Green","3.86","0.688","0.245","0"
"12/05/2024 17:00:00","12/05/2024","17:00:00","Green","3.86","0.688","0.245","0"
"12/05/2024 18:00:00","12/05/2024","18:00:00","Green","3.86","0.688","0.245","0"
"12/05/2024 19:00:00","12/05/2024","19:00:00","Green","3.86","0.688","0.245","0"
"12/05/2024 20:00:00","12/05/2024","20:00:00","Green","3.86","0.688","0.245","0"
"12/05/2024 21:00:00","12/05/2024","21:00:00","Green","3.86","0.688","0.245","0"
"12/05/2024 22:00:00","12/05/2024","22:00:00","Green","3.86","0.688","0.245","0"
"12/05/2024 23:00:00","12/05/2024","23:00:00","Green","3.86","0.688","0.245","0"
"13/05/2024 00:00:00","13/05/2024","00:00:00","Green","3.86","0.686","0.254","0"
"13/05/2024 01:00:00","13/05/2024","01:00:00","Green","3.87","0.686","0.254","0"
"13/05/2024 02:00:00","13/05/2024","02:00:00","Green","3.87","0.686","0.254","0"
"13/05/2024 03:00:00","13/05/2024","03:00:00","Green","3.87","0.686","0.254","0"
"13/05/2024 04:00:00","13/05/2024","04:00:00","Green","3.87","0.686","0.254","0"
"13/05/2024 05:00:00","13/05/2024","05:00:00","Green","3.87","0.686","0.254","0"
"13/05/2024 06:00:00","13/05/2024","06:00:00","Green","3.87","0.686","0.254","0"
"13/05/2024 07:00:00","13/05/2024","07:00:00","Green","3.87","0.686","0.254","0"
"13/05/2024 08:00:00","13/05/2024","08:00:00","Green","3.87","0.686","0.254","0"
"13/05/2024 09:00:00","13/05/2024","09:00:00","Green","3.87","0.686","0.254","0"
"13/05/2024 10:00:00","13/05/2024","10:00:00","Green","3.86","0.686","0.25","0"
"13/05/2024 11:00:00","13/05/2024","11:00:00","Green","3.86","0.686","0.25","0"
"13/05/2024 12:00:00","13/05/2024","12:00:00","Green","3.86","0.686","0.25","0"
"13/05/2024 13:00:00","13/05/2024","13:00:00","Green","3.86","0.686","0.25","0"
"13/05/2024 14:00:00","13/05/2024","14:00:00","Green","3.86","0.686","0.239","0"
"13/05/2024 15:00:00","13/05/2024","15:00:00","Green","3.86","0.686","0.239","0"
"13/05/2024 16:00:00","13/05/2024","16:00:00","Green","3.86","0.675","0.244","0"
"13/05/2024 17:00:00","13/05/2024","17:00:00","Green","3.86","0.675","0.244","0"
"13/05/2024 18:00:00","13/05/2024","18:00:00","Green","3.86","0.675","0.244","0"
"13/05/2024 19:00:00","13/05/2024","19:00:00","Green","3.86","0.675","0.244","0"
"13/05/2024 20:00:00","13/05/2024","20:00:00","Green","3.86","0.675","0.244","0"
"13/05/2024 21:00:00","13/05/2024","21:00:00","Green","3.86","0.675","0.244","0.01"
"13/05/2024 22:00:00","13/05/2024","22:00:00","Green","3.86","0.675","0.244","0"
"13/05/2024 23:00:00","13/05/2024","23:00:00","Green","3.86","0.675","0.244","0"
"14/05/2024 00:00:00","14/05/2024","00:00:00","Green","3.86","0.683","0.239","0.01"
"14/05/2024 01:00:00","14/05/2024","01:00:00","Green","3.86","0.683","0.239","0"
"14/05/2024 02:00:00","14/05/2024","02:00:00","Green","3.86","0.683","0.239","0"
"14/05/2024 03:00:00","14/05/2024","03:00:00","Green","3.86","0.683","0.239","2.02"
"14/05/2024 04:00:00","14/05/2024","04:00:00","Green","3.86","0.683","0.239","0.61"
"14/05/2024 05:00:00","14/05/2024","05:00:00","Green","3.86","0.683","0.239","0.76"
"14/05/2024 06:00:00","14/05/2024","06:00:00","Green","3.86","0.683","0.239","1.08"
"14/05/2024 07:00:00","14/05/2024","07:00:00","Green","3.86","0.683","0.239","0.92"
"14/05/2024 08:00:00","14/05/2024","08:00:00","Green","3.88","0.691","0.257","0.36"
"14/05/2024 09:00:00","14/05/2024","09:00:00","Green","3.88","0.691","0.257","0.02"
"14/05/2024 10:00:00","14/05/2024","10:00:00","Green","3.88","0.691","0.257","0.04"
"14/05/2024 11:00:00","14/05/2024","11:00:00","Green","3.88","0.691","0.257","0.07"
"14/05/2024 12:00:00","14/05/2024","12:00:00","Green","3.88","0.691","0.257","0.07"
"14/05/2024 13:00:00","14/05/2024","13:00:00","Green","3.88","0.691","0.257","0.04"
"14/05/2024 14:00:00","14/05/2024","14:00:00","Green","3.88","0.691","0.257","0.06"
"14/05/2024 15:00:00","14/05/2024","15:00:00","Green","3.88","0.691","0.257","0.02"
"14/05/2024 16:00:00","14/05/2024","16:00:00","Green","3.88","0.699","0.254","0.05"
"14/05/2024 17:00:00","14/05/2024","17:00:00","Green","3.88","0.699","0.254","0.06"
"14/05/2024 18:00:00","14/05/2024","18:00:00","Green","3.88","0.699","0.254","0.03"
"14/05/2024 19:00:00","14/05/2024","19:00:00","Green","3.88","0.699","0.254","0"
"14/05/2024 20:00:00","14/05/2024","20:00:00","Green","3.88","0.699","0.254","0"
"14/05/2024 21:00:00","14/05/2024","21:00:00","Green","3.88","0.699","0.254","0"
"14/05/2024 22:00:00","14/05/2024","22:00:00","Green","3.88","0.699","0.254","0"
"14/05/2024 23:00:00","14/05/2024","23:00:00","Green","3.88","0.699","0.254","0"
"15/05/2024 00:00:00","15/05/2024","00:00:00","Green","3.89","0.704","0.251","0"
"15/05/2024 01:00:00","15/05/2024","01:00:00","Green","3.89","0.706","0.251","0"
"15/05/2024 02:00:00","15/05/2024","02:00:00","Green","3.89","0.705","0.251","0"
"15/05/2024 03:00:00","15/05/2024","03:00:00","Green","3.89","0.705","0.251","0.01"
"15/05/2024 04:00:00","15/05/2024","04:00:00","Green","3.89","0.705","0.251","0.01"
"15/05/2024 05:00:00","15/05/2024","05:00:00","Green","3.89","0.705","0.251","0.02"
"15/05/2024 06:00:00","15/05/2024","06:00:00","Green","3.89","0.705","0.251","0.12"
"15/05/2024 07:00:00","15/05/2024","07:00:00","Green","3.87","0.707","0.236","0.03"
"15/05/2024 08:00:00","15/05/2024","08:00:00","Green","3.88","0.705","0.25","0"
"15/05/2024 09:00:00","15/05/2024","09:00:00","Green","3.88","0.705","0.25","0"
"15/05/2024 10:00:00","15/05/2024","10:00:00","Green","3.88","0.705","0.25","0"
"15/05/2024 11:00:00","15/05/2024","11:00:00","Green","3.88","0.705","0.25","0"
"15/05/2024 12:00:00","15/05/2024","12:00:00","Green","3.88","0.705","0.25","0.5"
"15/05/2024 13:00:00","15/05/2024","13:00:00","Green","3.88","0.705","0.243","0"
"15/05/2024 14:00:00","15/05/2024","14:00:00","Green","3.88","0.705","0.243","0.02"
"15/05/2024 15:00:00","15/05/2024","15:00:00","Green","3.88","0.705","0.243","0"
"15/05/2024 16:00:00","15/05/2024","16:00:00","Green","3.88","0.705","0.243","0"
"15/05/2024 17:00:00","15/05/2024","17:00:00","Green","3.88","0.705","0.243","0"
"15/05/2024 18:00:00","15/05/2024","18:00:00","Green","3.88","0.705","0.243","0.01"
"15/05/2024 19:00:00","15/05/2024","19:00:00","Green","3.88","0.705","0.243","0.03"
"15/05/2024 20:00:00","15/05/2024","20:00:00","Green","3.88","0.705","0.243","0"
"15/05/2024 21:00:00","15/05/2024","21:00:00","Green","3.88","0.705","0.243","0"
"15/05/2024 22:00:00","15/05/2024","22:00:00","Green","3.88","0.705","0.243","0"
"15/05/2024 23:00:00","15/05/2024","23:00:00","Green","3.88","0.705","0.243","0"
"16/05/2024 00:00:00","16/05/2024","00:00:00","Green","3.88","0.696","0.256","0"
"16/05/2024 01:00:00","16/05/2024","01:00:00","Green","3.88","0.696","0.256","0"
"16/05/2024 02:00:00","16/05/2024","02:00:00","Green","3.88","0.696","0.256","0"
"16/05/2024 03:00:00","16/05/2024","03:00:00","Green","3.88","0.696","0.256","0"
"16/05/2024 04:00:00","16/05/2024","04:00:00","Green","3.88","0.696","0.256","0"
"16/05/2024 05:00:00","16/05/2024","05:00:00","Green","3.88","0.696","0.256","0"
"16/05/2024 06:00:00","16/05/2024","06:00:00","Green","3.88","0.696","0.256","0"
"16/05/2024 07:00:00","16/05/2024","07:00:00","Green","3.88","0.696","0.256","0.6"
"16/05/2024 08:00:00","16/05/2024","08:00:00","Green","3.88","0.696","0.256","0.91"
"16/05/2024 09:00:00","16/05/2024","09:00:00","Green","3.88","0.687","0.247","0.33"
"16/05/2024 10:00:00","16/05/2024","10:00:00","Green","3.88","0.687","0.247","1.57"
"16/05/2024 11:00:00","16/05/2024","11:00:00","Green","3.88","0.687","0.247","2.14"
"16/05/2024 12:00:00","16/05/2024","12:00:00","Green","3.88","0.687","0.247","1.6"
"16/05/2024 13:00:00","16/05/2024","13:00:00","Green","3.88","0.687","0.247","1.32"
"16/05/2024 14:00:00","16/05/2024","14:00:00","Green","3.88","0.687","0.247","0.07"
"16/05/2024 15:00:00","16/05/2024","15:00:00","Green","3.88","0.687","0.247","0"
"16/05/2024 16:00:00","16/05/2024","16:00:00","Green","3.88","0.687","0.247","0"
"16/05/2024 17:00:00","16/05/2024","17:00:00","Green","3.88","0.696","0.248","0"
"16/05/2024 18:00:00","16/05/2024","18:00:00","Green","3.88","0.696","0.248","0"
"16/05/2024 19:00:00","16/05/2024","19:00:00","Green","3.89","0.696","0.248","0"
"16/05/2024 20:00:00","16/05/2024","20:00:00","Green","3.89","0.696","0.248","0"
"16/05/2024 21:00:00","16/05/2024","21:00:00","Green","3.89","0.696","0.248","0"
"16/05/2024 22:00:00","16/05/2024","22:00:00","Green","3.89","0.696","0.248","0"
"16/05/2024 23:00:00","16/05/2024","23:00:00","Green","3.89","0.696","0.248","0"
"17/05/2024 00:00:00","17/05/2024","00:00:00","Green","3.89","0.696","0.248","0"
"17/05/2024 01:00:00","17/05/2024","01:00:00","Green","3.88","0.705","0.241","0"
"17/05/2024 02:00:00","17/05/2024","02:00:00","Green","3.88","0.705","0.241","0"
"17/05/2024 03:00:00","17/05/2024","03:00:00","Green","3.88","0.705","0.241","0"
"17/05/2024 04:00:00","17/05/2024","04:00:00","Green","3.88","0.705","0.241","0"
"17/05/2024 05:00:00","17/05/2024","05:00:00","Green","3.88","0.705","0.241","0"
"17/05/2024 06:00:00","17/05/2024","06:00:00","Green","3.88","0.705","0.241","0"
"17/05/2024 07:00:00","17/05/2024","07:00:00","Green","3.88","0.705","0.241","0"
"17/05/2024 08:00:00","17/05/2024","08:00:00","Green","3.9","0.712","0.26","0"
"17/05/2024 09:00:00","17/05/2024","09:00:00","Green","3.9","0.712","0.26","0"
"17/05/2024 10:00:00","17/05/2024","10:00:00","Green","3.9","0.712","0.26","0"
"17/05/2024 11:00:00","17/05/2024","11:00:00","Green","3.9","0.712","0.26","0"
"17/05/2024 12:00:00","17/05/2024","12:00:00","Green","3.9","0.712","0.26","0"
"17/05/2024 13:00:00","17/05/2024","13:00:00","Green","3.9","0.712","0.254","0"
"17/05/2024 14:00:00","17/05/2024","14:00:00","Green","3.9","0.712","0.254","0"
"17/05/2024 15:00:00","17/05/2024","15:00:00","Green","3.9","0.712","0.254","0"
"17/05/2024 16:00:00","17/05/2024","16:00:00","Green","3.9","0.709","0.249","0"
"17/05/2024 17:00:00","17/05/2024","17:00:00","Green","3.9","0.709","0.249","0"
"17/05/2024 18:00:00","17/05/2024","18:00:00","Green","3.9","0.709","0.249","0"
"17/05/2024 19:00:00","17/05/2024","19:00:00","Green","3.88","0.71","0.249","0"
"17/05/2024 20:00:00","17/05/2024","20:00:00","Green","3.88","0.71","0.249","0"
"17/05/2024 21:00:00","17/05/2024","21:00:00","Green","3.88","0.71","0.249","0"
"17/05/2024 22:00:00","17/05/2024","22:00:00","Green","3.88","0.71","0.249","0"
"17/05/2024 23:00:00","17/05/2024","23:00:00","Green","3.88","0.71","0.249","0"
"18/05/2024 00:00:00","18/05/2024","00:00:00","Green","3.88","0.71","0.249","0"
"18/05/2024 01:00:00","18/05/2024","01:00:00","Green","3.88","-0.74","0.239","0"
"18/05/2024 02:00:00","18/05/2024","02:00:00","Green","3.88","-0.74","0.239","0.01"
"18/05/2024 03:00:00","18/05/2024","03:00:00","Green","3.88","-0.74","0.239","0.02"
"18/05/2024 04:00:00","18/05/2024","04:00:00","Green","3.88","-0.74","0.239","0.01"
"18/05/2024 05:00:00","18/05/2024","05:00:00","Green","3.88","-0.74","0.239","0"
"18/05/2024 06:00:00","18/05/2024","06:00:00","Green","3.88","-0.74","0.239","0"
"18/05/2024 07:00:00","18/05/2024","07:00:00","Green","3.88","-0.74","0.239","0.02"
"18/05/2024 08:00:00","18/05/2024","08:00:00","Green","3.87","-0.74","0.245","0"
"18/05/2024 09:00:00","18/05/2024","09:00:00","Green","3.87","-0.74","0.245","0"
"18/05/2024 10:00:00","18/05/2024","10:00:00","Green","3.87","-0.74","0.245","0"
"18/05/2024 11:00:00","18/05/2024","11:00:00","Green","3.87","-0.74","0.245","0"
"18/05/2024 12:00:00","18/05/2024","12:00:00","Green","3.87","-0.74","0.245","0"
"18/05/2024 13:00:00","18/05/2024","13:00:00","Green","3.87","-0.74","0.245","0"
"18/05/2024 14:00:00","18/05/2024","14:00:00","Green","3.87","-0.74","0.245","0"
"18/05/2024 15:00:00","18/05/2024","15:00:00","Green","3.87","-0.74","0.245","0"
"18/05/2024 16:00:00","18/05/2024","16:00:00","Green","3.87","-0.74","0.243","0"
"18/05/2024 17:00:00","18/05/2024","17:00:00","Green","3.87","-0.74","0.243","0.01"
"18/05/2024 18:00:00","18/05/2024","18:00:00","Green","3.87","-0.74","0.243","0"
"18/05/2024 19:00:00","18/05/2024","19:00:00","Green","3.87","-0.74","0.243","0"
"18/05/2024 20:00:00","18/05/2024","20:00:00","Green","3.87","-0.74","0.243","0"
"18/05/2024 21:00:00","18/05/2024","21:00:00","Green","3.87","-0.74","0.243","0"
"18/05/2024 22:00:00","18/05/2024","22:00:00","Green","3.87","-0.74","0.243","0"
"18/05/2024 23:00:00","18/05/2024","23:00:00","Green","3.87","-0.74","0.243","0"
"19/05/2024 00:00:00","19/05/2024","00:00:00","Green","3.88","-0.74","0.248","0"
"19/05/2024 01:00:00","19/05/2024","01:00:00","Green","3.88","-0.74","0.248","0"
"19/05/2024 02:00:00","19/05/2024","02:00:00","Green","3.88","-0.74","0.248","0.04"
"19/05/2024 03:00:00","19/05/2024","03:00:00","Green","3.88","-0.74","0.248","0.02"
"19/05/2024 04:00:00","19/05/2024","04:00:00","Green","3.88","-0.74","0.248","0"
"19/05/2024 05:00:00","19/05/2024","05:00:00","Green","3.88","-0.74","0.248","0"
"19/05/2024 06:00:00","19/05/2024","06:00:00","Green","3.88","-0.74","0.248","0"
"19/05/2024 07:00:00","19/05/2024","07:00:00","Green","3.88","-0.74","0.248","0"
"19/05/2024 08:00:00","19/05/2024","08:00:00","Green","3.87","-0.74","0.242","0"
"19/05/2024 09:00:00","19/05/2024","09:00:00","Green","3.87","-0.74","0.242","0"
"19/05/2024 10:00:00","19/05/2024","10:00:00","Green","3.87","-0.74","0.242","0.01"
"19/05/2024 11:00:00","19/05/2024","11:00:00","Green","3.87","-0.74","0.242","0.02"
"19/05/2024 12:00:00","19/05/2024","12:00:00","Green","3.87","-0.74","0.242","0.01"
"19/05/2024 13:00:00","19/05/2024","13:00:00","Green","3.87","-0.74","0.242","0"
"19/05/2024 14:00:00","19/05/2024","14:00:00","Green","3.87","-0.74","0.242","0"
"19/05/2024 15:00:00","19/05/2024","15:00:00","Green","3.83","-0.74","0.242","0.01"
"19/05/2024 16:00:00","19/05/2024","16:00:00","Green","3.87","-0.74","0.26","0"
"19/05/2024 17:00:00","19/05/2024","17:00:00","Green","3.87","-0.74","0.26","0"
"19/05/2024 18:00:00","19/05/2024","18:00:00","Green","3.87","-0.74","0.26","0"
"19/05/2024 19:00:00","19/05/2024","19:00:00","Green","3.87","-0.74","0.26","0"
"19/05/2024 20:00:00","19/05/2024","20:00:00","Green","3.87","-0.74","0.26","0"
"19/05/2024 21:00:00","19/05/2024","21:00:00","Green","3.87","-0.74","0.26","0"
"19/05/2024 22:00:00","19/05/2024","22:00:00","Green","3.87","-0.74","0.26","0"
"19/05/2024 23:00:00","19/05/2024","23:00:00","Green","3.87","-0.74","0.26","0"
"20/05/2024 00:00:00","20/05/2024","00:00:00","Green","3.87","-0.74","0.243","0"
"20/05/2024 01:00:00","20/05/2024","01:00:00","Green","3.87","-0.74","0.243","0"
"20/05/2024 02:00:00","20/05/2024","02:00:00","Green","3.87","-0.74","0.243","0"
"20/05/2024 03:00:00","20/05/2024","03:00:00","Green","3.87","-0.74","0.243","0"
"20/05/2024 04:00:00","20/05/2024","04:00:00","Green","3.87","-0.74","0.243","0"
"20/05/2024 05:00:00","20/05/2024","05:00:00","Green","3.87","-0.74","0.243","0"
"20/05/2024 06:00:00","20/05/2024","06:00:00","Green","3.87","-0.74","0.243","0"
"20/05/2024 07:00:00","20/05/2024","07:00:00","Green","3.87","-0.74","0.243","0"
"20/05/2024 08:00:00","20/05/2024","08:00:00","Green","3.87","-0.74","0.247","0"
"20/05/2024 09:00:00","20/05/2024","09:00:00","Green","3.87","-0.74","0.247","0"
"20/05/2024 10:00:00","20/05/2024","10:00:00","Green","3.87","-0.74","0.247","0"
"20/05/2024 11:00:00","20/05/2024","11:00:00","Green","3.87","-0.74","0.247","0"
"20/05/2024 12:00:00","20/05/2024","12:00:00","Green","3.88","-0.74","0.247","0"
"20/05/2024 13:00:00","20/05/2024","13:00:00","Green","3.88","-0.74","0.247","0"
"20/05/2024 14:00:00","20/05/2024","14:00:00","Green","3.88","-0.74","0.247","0"
"20/05/2024 15:00:00","20/05/2024","15:00:00","Green","3.86","0.678","0.247","0"
"20/05/2024 16:00:00","20/05/2024","16:00:00","Green","3.86","0.678","0.247","0"
"20/05/2024 17:00:00","20/05/2024","17:00:00","Green","3.88","0.674","0.258","0"
"20/05/2024 18:00:00","20/05/2024","18:00:00","Green","3.88","0.674","0.258","0"
"20/05/2024 19:00:00","20/05/2024","19:00:00","Green","3.88","0.674","0.258","0"
"20/05/2024 20:00:00","20/05/2024","20:00:00","Green","3.88","0.674","0.258","0"
"20/05/2024 21:00:00","20/05/2024","21:00:00","Green","3.88","0.674","0.258","0.06"
"20/05/2024 22:00:00","20/05/2024","22:00:00","Green","3.88","0.674","0.258","0"
"20/05/2024 23:00:00","20/05/2024","23:00:00","Green","3.88","0.674","0.258","0"
"21/05/2024 00:00:00","21/05/2024","00:00:00","Green","3.88","0.674","0.258","0.12"
"21/05/2024 01:00:00","21/05/2024","01:00:00","Green","3.88","0.674","0.258","0"
"21/05/2024 02:00:00","21/05/2024","02:00:00","Green","3.88","0.674","0.258","0"
"21/05/2024 03:00:00","21/05/2024","03:00:00","Green","3.88","0.674","0.258","0"
"21/05/2024 04:00:00","21/05/2024","04:00:00","Green","3.88","0.674","0.258","0"
"21/05/2024 05:00:00","21/05/2024","05:00:00","Green","3.88","0.674","0.258","0"
"21/05/2024 06:00:00","21/05/2024","06:00:00","Green","3.88","0.674","0.258","0"
"21/05/2024 07:00:00","21/05/2024","07:00:00","Green","3.88","0.674","0.258","0"
